items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	PPanGGOLiN
GC_00000041	43	48	2	0	0.985622644757145	0.887820256198943	0.934168581852369	persistent
GC_00000042	35	48	3	0	0.768621809607142	0.772627224659254	0.770619312474709	shell
GC_00000043	43	48	2	0	0.972301327201688	0.836859475115191	0.899510510391094	persistent
GC_00000044	43	48	2	0	0.981210871279186	0.851004707387688	0.911481247207953	persistent
GC_00000045	38	47	2	0	0.976613044828937	0.820149968290287	0.891569062697736	shell
GC_00000046	43	47	2	0	0.956514838145295	0.967561640227127	0.96200652739159	persistent
GC_00000047	43	47	2	0	0.957172334936765	0.958048555994331	0.957610245028265	persistent
GC_00000048	38	47	2	0	0.979057836667364	0.97283271193981	0.975935347471906	shell
GC_00000049	43	47	2	0	0.969545939334273	0.660026528166562	0.785391325637945	persistent
GC_00000050	43	46	2	0	0.988459446969001	0.900164938888182	0.942248277992511	persistent
GC_00000051	37	45	2	0	0.9997527290272	0.941422960899084	0.969711478679673	shell
GC_00000052	43	45	2	0	0.977914015537667	0.984266322962412	0.981079886859367	persistent
GC_00000053	43	45	2	0	0.993838435878621	0.897964780924422	0.94347224428145	persistent
GC_00000054	41	45	2	0	0.947965178956447	0.950264550264552	0.949113471968626	persistent
GC_00000055	43	45	2	0	0.991075972588796	0.925387088925383	0.957105751313802	persistent
GC_00000056	43	45	2	0	0.990172981003927	0.915150226891509	0.951184580623988	persistent
GC_00000057	43	45	2	0	0.983322229491404	0.944639149557183	0.963592616223277	persistent
GC_00000058	43	45	3	0	0.996533464816085	0.939977182511476	0.967429453412942	persistent
GC_00000059	43	45	2	0	0.960426179604262	0.839526803494314	0.895916202397009	persistent
GC_00000060	43	45	2	0	0.990960513900335	0.933438271909749	0.961339693671177	persistent
GC_00000061	43	45	2	0	0.975090769545837	0.938473865862708	0.956431977399448	persistent
GC_00000062	43	45	3	0	0.972382222952851	0.929576930780899	0.950497891170753	persistent
GC_00000063	43	45	2	0	0.981665839810374	0.908042618843002	0.943420045487168	persistent
GC_00000064	43	45	2	0	0.994528489952876	0.876286430542426	0.931670803975441	persistent
GC_00000065	43	45	2	0	0.966974800931234	0.981024735954745	0.973949100906774	persistent
GC_00000066	43	45	2	0	0.977211837885271	0.927145882119928	0.951520737870301	persistent
GC_00000067	43	45	2	0	0.963243558477362	0.875722574814019	0.917400395724588	persistent
GC_00000068	43	45	2	0	0.979611888571401	0.930243890710125	0.954289831196961	persistent
GC_00000069	28	45	2	0	0.825405743744425	0.607453105450611	0.699853000281221	shell
GC_00000070	43	45	2	0	0.952736474213632	0.860228330918864	0.904122247379666	persistent
GC_00000071	43	45	2	0	0.980317619321289	0.946520191539999	0.963122495914962	persistent
GC_00000072	43	45	2	0	0.942994347279074	0.840927501770871	0.88904105419614	persistent
GC_00000073	42	45	2	0	0.972248446915393	0.853443079612338	0.908980182716735	persistent
GC_00000074	43	45	2	0	0.975084651623437	0.870549715536993	0.919856805008751	persistent
GC_00000075	43	45	2	0	0.990126001480289	0.920640517449545	0.954119831295344	persistent
GC_00000076	43	45	2	0	0.976968739684696	0.932715452105278	0.954329353141498	persistent
GC_00000077	43	45	2	0	0.988009159065078	0.932776795517517	0.959598871634764	persistent
GC_00000078	43	45	2	0	0.959971094462925	0.934491379000042	0.94705989105714	persistent
GC_00000079	43	45	2	0	0.977545646964534	0.940232789352421	0.95852623322841	persistent
GC_00000080	43	45	2	0	0.977738655956841	0.937700714189741	0.957301233618777	persistent
GC_00000081	43	45	2	0	0.965352952325777	0.844232494978761	0.900739263449601	persistent
GC_00000082	43	45	3	0	0.979488786016191	0.879210796191929	0.926644761378049	persistent
GC_00000083	43	45	2	0	0.959067682234725	0.891745834437128	0.92418236939829	persistent
GC_00000084	43	45	3	0	0.98002965325982	0.911230129953782	0.944378510265869	persistent
GC_00000085	43	44	2	0	0.997666456070271	0.950708523817617	0.973621621611563	persistent
GC_00000086	43	44	2	0	0.998654014084949	0.964126822447505	0.981086735109102	persistent
GC_00000087	43	44	2	0	0.996770025839793	0.979488821038117	0.988053866524974	persistent
GC_00000088	43	44	2	0	0.992671158443817	0.876775164543883	0.931130685679785	persistent
GC_00000089	43	44	2	0	0.992567777838798	0.967713723383133	0.979983190581321	persistent
GC_00000090	43	44	2	0	0.994895694629383	0.968776480317816	0.981662378907334	persistent
GC_00000091	43	44	2	0	0.996332951003822	0.969067712704269	0.982511211835604	persistent
GC_00000092	43	44	2	0	0.996735868475484	0.95679817757854	0.976358783621765	persistent
GC_00000093	43	44	2	0	0.998217740322693	0.969360634911925	0.983577574056403	persistent
GC_00000094	43	44	2	0	0.997190667518183	0.968598669527393	0.98268673618393	persistent
GC_00000095	43	44	2	0	0.99757080638698	0.966218295696651	0.981644274694538	persistent
GC_00000096	43	44	2	0	0.995107208196122	0.96680551862151	0.98075222954959	persistent
GC_00000097	43	44	2	0	0.990492555120642	0.970194530046226	0.980238474868897	persistent
GC_00000098	43	44	2	0	0.989267938513765	0.973833425582564	0.981490006579801	persistent
GC_00000099	43	44	2	0	0.991557135431296	0.979911616161616	0.985699980597711	persistent
GC_00000100	43	44	2	0	0.99642327178996	0.966236362468509	0.981097670536296	persistent
GC_00000101	43	44	2	0	0.99801845396049	0.969843250276297	0.983729150418285	persistent
GC_00000102	43	44	2	0	0.996467770370475	0.961875727533238	0.978866233236934	persistent
GC_00000103	43	44	2	0	0.996307353219346	0.967710377472808	0.981800672973608	persistent
GC_00000104	43	44	2	0	0.998897560314528	0.977147011426211	0.987902580479178	persistent
GC_00000105	43	44	2	0	0.986634800992738	1.0	0.993272442926811	persistent
GC_00000106	43	44	2	0	0.993280756309147	0.974481658692185	0.983791408531919	persistent
GC_00000107	43	44	2	0	0.993897539703544	0.966038497709157	0.979770020862025	persistent
GC_00000108	43	44	2	0	0.99656699889258	0.977827177490079	0.987108154352687	persistent
GC_00000109	43	44	2	0	0.996893068617207	0.927377663332617	0.960879723644639	persistent
GC_00000110	43	44	2	0	0.993957646702277	0.967630206462007	0.980617249787247	persistent
GC_00000111	43	44	2	0	0.98952528409695	0.969894181065495	0.979611392176556	persistent
GC_00000112	43	44	2	0	0.994106684194827	0.963048030191773	0.97833091781337	persistent
GC_00000113	43	44	2	0	0.996608896080026	0.970489971069251	0.983376031450548	persistent
GC_00000114	43	44	2	0	0.995378290912271	0.967080600186041	0.981025426167128	persistent
GC_00000115	43	44	2	0	0.997346787919843	0.977823997312612	0.987488909983955	persistent
GC_00000116	40	44	2	0	0.982189335212591	1.0	0.991014650078571	persistent
GC_00000117	43	44	2	0	0.982176407596693	0.965507471243489	0.973770610226949	persistent
GC_00000118	43	44	2	0	0.987216798611691	0.930362215696955	0.957946662198707	persistent
GC_00000119	43	44	2	0	0.996259485998268	0.97187693670032	0.983917177939361	persistent
GC_00000120	43	44	2	0	0.995889112993782	0.977803842231447	0.986763618468369	persistent
GC_00000121	43	44	2	0	0.958300089596712	0.908561004239241	0.932767943626182	persistent
GC_00000122	43	44	2	0	0.995184864378227	0.956725855156917	0.975576475791096	persistent
GC_00000123	43	44	2	0	0.999044110673515	0.969562686512739	0.984082644918043	persistent
GC_00000124	43	44	2	0	0.974805141396154	0.964492486820697	0.969621394169669	persistent
GC_00000125	43	44	2	0	0.991174658832449	0.930374117211805	0.959812480131094	persistent
GC_00000126	43	44	2	0	0.995156843247152	0.967478349463759	0.981122425337183	persistent
GC_00000127	43	44	2	0	0.996310120544027	0.967779539581864	0.981837610895062	persistent
GC_00000128	43	44	2	0	0.992550617785989	0.792107215052651	0.881072540838514	persistent
GC_00000129	43	44	2	0	0.980322630605075	0.969379185109522	0.974820195725231	persistent
GC_00000130	43	44	2	0	0.995325751679701	0.978142366058707	0.986659249264036	persistent
GC_00000131	43	44	2	0	0.985525416857484	0.950108363894068	0.967492870498388	persistent
GC_00000132	43	44	2	0	0.99527181671325	0.948048356687675	0.97108631218628	persistent
GC_00000133	43	44	2	0	0.991357381423365	0.971834499654993	0.981498868287553	persistent
GC_00000134	43	44	2	0	0.993652979043628	0.966063608652112	0.979664088889005	persistent
GC_00000135	43	44	2	0	0.996650634055654	0.977709928364701	0.987089428926431	persistent
GC_00000136	43	44	2	0	0.986119949093223	0.965576964366981	0.975740342038074	persistent
GC_00000137	43	44	2	0	0.995504912356705	0.950964623661103	0.972725169147895	persistent
GC_00000138	43	44	2	0	0.99007045572949	0.965324961783526	0.977541131865423	persistent
GC_00000139	43	44	2	0	0.996646341987214	0.968088564962267	0.982159907249109	persistent
GC_00000140	37	44	2	0	0.859742174492955	0.674478620931708	0.755924724704738	shell
GC_00000141	43	44	2	0	0.991453918305067	0.968043887368816	0.979609063550863	persistent
GC_00000142	43	44	2	0	0.996589597999941	0.965513013080981	0.980805203699311	persistent
GC_00000143	43	44	2	0	0.99081578251773	0.963105302612618	0.976764047757268	persistent
GC_00000144	43	44	2	0	0.993886438910136	0.970234765915044	0.981918197342553	persistent
GC_00000145	43	44	2	0	0.99119967608855	0.893831658490529	0.940000979422803	persistent
GC_00000146	43	44	2	0	0.983545862760485	0.956401616715617	0.969783835088276	persistent
GC_00000147	43	44	2	0	0.989539725930915	0.977796937134286	0.98363328590688	persistent
GC_00000148	43	44	2	0	0.993364881771878	0.970800177294895	0.981952915709491	persistent
GC_00000149	43	44	2	0	0.997283352718887	0.967612661618235	0.982223987702908	persistent
GC_00000150	43	44	2	0	0.981176885679607	0.977513267264689	0.979341650177318	persistent
GC_00000151	43	44	2	0	0.990460548709919	0.967847905253146	0.979023672562726	persistent
GC_00000152	43	44	2	0	0.989520454100607	0.964909277502053	0.977059907553466	persistent
GC_00000153	43	44	2	0	0.93623823686177	0.93204330153477	0.93413605966118	persistent
GC_00000154	43	44	2	0	0.861009760179417	0.904614041843392	0.882273469954558	persistent
GC_00000155	43	44	2	0	0.99011360586332	0.96601329129762	0.977914985522422	persistent
GC_00000156	43	44	2	0	0.974638858033479	0.957142762422206	0.96581157938767	persistent
GC_00000157	43	44	2	0	0.985686758704915	0.970379008059938	0.977972985797746	persistent
GC_00000158	43	44	2	0	0.99352626711479	0.97787648783854	0.985639260390042	persistent
GC_00000159	43	44	2	0	0.991357855418583	0.965090113220435	0.978047645799076	persistent
GC_00000160	43	44	2	0	0.991381028165758	0.970161765944895	0.980656625893935	persistent
GC_00000161	43	44	2	0	0.99721600744405	0.966359040467087	0.981545070169035	persistent
GC_00000162	43	44	2	0	0.994174662636454	0.96752158763824	0.980667060814376	persistent
GC_00000163	43	44	2	0	0.987369786608372	0.966770422162727	0.976961531363599	persistent
GC_00000164	43	44	2	0	0.993900546899716	0.972620129572755	0.983145196766576	persistent
GC_00000165	43	44	2	0	0.994995277445157	0.915711439051221	0.953708436247286	persistent
GC_00000166	43	44	2	0	0.975696857605461	0.965326235061739	0.970483841920306	persistent
GC_00000167	43	44	2	0	0.989260386218793	0.967496731506945	0.978257527830933	persistent
GC_00000168	43	44	2	0	0.996755688434203	0.96935644290243	0.982865151161523	persistent
GC_00000169	43	44	2	0	0.995117673667532	0.944798888696174	0.969305680917976	persistent
GC_00000170	43	44	2	0	0.984250180910084	0.973138196208937	0.978662647500659	persistent
GC_00000171	43	44	2	0	0.993755712424402	0.963332797417793	0.978307793015352	persistent
GC_00000172	43	44	2	0	0.995615635588149	0.963706787647951	0.979401383382331	persistent
GC_00000173	43	44	2	0	0.989363070984345	0.968379059824388	0.978758607099099	persistent
GC_00000174	43	44	2	0	0.988498020763313	0.97350814793086	0.980945822476273	persistent
GC_00000175	43	44	2	0	0.98159895430998	0.952397066515565	0.966777547122886	persistent
GC_00000176	43	44	2	0	0.987321846188208	0.9591757079478	0.973045282053031	persistent
GC_00000177	43	44	2	0	0.969385476173684	0.96927680611613	0.969331138099203	persistent
GC_00000178	43	44	2	0	0.970662480875619	0.960720523695726	0.965665913753431	persistent
GC_00000179	43	44	2	0	0.948871758632409	0.910423385875906	0.929250035216536	persistent
GC_00000180	43	44	2	0	0.983573831671328	0.954647178627925	0.968894649668789	persistent
GC_00000181	43	44	2	0	0.962622223947483	0.835916966885145	0.894806467159487	persistent
GC_00000182	43	44	2	0	0.992888617775245	0.958448008863962	0.975364379204395	persistent
GC_00000183	43	44	2	0	0.992131662446716	0.94847176498746	0.969810581263336	persistent
GC_00000184	43	44	2	0	0.968649667707355	0.942453100190364	0.955371838358429	persistent
GC_00000185	43	44	2	0	0.990480557912533	0.971147533256343	0.980718776291538	persistent
GC_00000186	43	44	2	0	0.988570439415395	0.956358706643743	0.972197829192074	persistent
GC_00000187	43	44	2	0	0.995046631244046	0.946996855425057	0.970427322825407	persistent
GC_00000188	43	44	2	0	0.986426806997422	0.749130140497232	0.85155609970959	persistent
GC_00000189	43	44	2	0	0.986797869038999	0.97354506059601	0.980126667315758	persistent
GC_00000190	43	44	2	0	0.973968101381938	0.967036157515067	0.970489751359801	persistent
GC_00000191	43	44	2	0	0.979529190207156	0.917531898350709	0.947517486707746	persistent
GC_00000192	43	44	2	0	0.996318348970684	0.94482490330469	0.969888633024364	persistent
GC_00000193	43	44	2	0	0.970955814173526	0.965646661748062	0.968293960499408	persistent
GC_00000194	43	44	2	0	0.975935993544655	0.970306063295244	0.973112885518479	persistent
GC_00000195	43	44	2	0	0.983151585441939	0.968025972491401	0.975530151763267	persistent
GC_00000196	43	44	2	0	0.995169006746747	0.96958980088725	0.982212895905223	persistent
GC_00000197	43	44	2	0	0.987360703175207	0.934533470227944	0.960221053869101	persistent
GC_00000198	43	44	2	0	0.985745916719642	0.94178246679941	0.96326282821401	persistent
GC_00000199	43	44	2	0	0.978714854804971	0.979771115409414	0.979242700273275	persistent
GC_00000200	43	44	2	0	0.972037411746637	0.939520359543375	0.955502315744826	persistent
GC_00000201	43	44	2	0	0.993906659738008	0.968821589153366	0.981203821875377	persistent
GC_00000202	43	44	2	0	0.988069911301673	0.962355602104235	0.975043248641006	persistent
GC_00000203	43	44	2	0	0.983218009270489	0.969757521150715	0.976441378367142	persistent
GC_00000204	43	44	2	0	0.984771942780099	0.960636732842921	0.972554624189378	persistent
GC_00000205	43	44	2	0	0.983169973562478	0.963066690250975	0.973014505376424	persistent
GC_00000206	43	44	2	0	0.985637686710073	0.93245401933393	0.958308531009018	persistent
GC_00000207	43	44	2	0	0.982779909894877	0.954843671255981	0.96861040124551	persistent
GC_00000208	43	44	2	0	0.987430625727866	0.949217148377841	0.967946877389375	persistent
GC_00000209	43	44	2	0	0.968956621960481	0.963951823100672	0.966447743172568	persistent
GC_00000210	43	44	2	0	0.971246510051788	0.873488099424929	0.919777038691634	persistent
GC_00000211	43	44	2	0	0.989936304905788	0.968646121055977	0.979175498696318	persistent
GC_00000212	43	44	2	0	0.977790167633735	0.950638158866617	0.964023014953411	persistent
GC_00000213	43	44	2	0	0.968035227097239	0.965432347404588	0.966732035221869	persistent
GC_00000214	43	44	2	0	0.990373056762963	0.910482031949857	0.948748674703592	persistent
GC_00000215	43	44	2	0	0.994033799496824	0.97007329116489	0.981907395978244	persistent
GC_00000216	43	44	2	0	0.987503403824074	0.941790836180712	0.964105564754567	persistent
GC_00000217	43	44	2	0	0.988293305459069	0.949564046906081	0.968541662281311	persistent
GC_00000218	43	44	2	0	0.971146060239727	0.921447337134349	0.945644164687466	persistent
GC_00000219	43	44	2	0	0.988921017695092	0.970618360126514	0.979684212885706	persistent
GC_00000220	43	44	2	0	0.994008356785862	0.965542869700345	0.979568860813246	persistent
GC_00000221	43	44	2	0	0.984617625944446	0.959037722637122	0.971659349321625	persistent
GC_00000222	43	44	2	0	0.987873001685998	0.966638118462406	0.977140206352018	persistent
GC_00000223	43	44	2	0	0.939619773429069	0.931798785058053	0.935692936598346	persistent
GC_00000224	43	44	2	0	0.966696767202456	0.911129539467392	0.938091001470507	persistent
GC_00000225	43	44	2	0	0.968641703071605	0.941383130118171	0.954817908705109	persistent
GC_00000226	43	44	2	0	0.986593543549881	0.966000011078411	0.97618817980837	persistent
GC_00000227	43	44	2	0	0.977205128287046	0.972372104712533	0.974782625940278	persistent
GC_00000228	43	44	2	0	0.971670337114488	0.934529981187171	0.952738338300952	persistent
GC_00000229	43	44	2	0	0.987319917088166	0.950954665250717	0.96879615489462	persistent
GC_00000230	43	44	2	0	0.966346847996139	0.966167125319415	0.966256978300725	persistent
GC_00000231	39	44	2	0	0.970570069028901	0.782245268351032	0.86629073572104	persistent
GC_00000232	43	44	2	0	0.984285280641557	0.96803052855522	0.976090237020186	persistent
GC_00000233	43	44	2	0	0.987323633156966	0.968213336329575	0.977675107975015	persistent
GC_00000234	43	44	2	0	0.974325886661159	0.919245029354519	0.945984352325455	persistent
GC_00000235	43	44	2	0	0.988995536524295	0.950984960881746	0.969617872830528	persistent
GC_00000236	43	44	2	0	0.95404311987983	0.859803647180045	0.904475249989658	persistent
GC_00000237	43	44	2	0	0.992336342366202	0.974344977435621	0.983258366646583	persistent
GC_00000238	43	44	2	0	0.912271092555082	0.705824936163203	0.79587821023981	persistent
GC_00000239	43	44	2	0	0.986047618003817	0.967342334493575	0.976605417164308	persistent
GC_00000240	43	44	2	0	0.954688903025496	0.930822052256544	0.942604424006451	persistent
GC_00000241	43	44	2	0	0.880689530659174	0.947122213405471	0.912698608387365	persistent
GC_00000242	43	44	2	0	0.980301190120811	0.974887662826662	0.977586931986	persistent
GC_00000243	43	44	2	0	0.993452902769129	0.966643990686147	0.979865109421847	persistent
GC_00000244	43	44	2	0	0.966978769524675	0.924022746102281	0.945012862924707	persistent
GC_00000245	43	44	2	0	0.975910347007658	0.959868500019501	0.96782295392301	persistent
GC_00000246	43	44	2	0	0.991475653870723	0.959161597737044	0.975050970138293	persistent
GC_00000247	43	44	2	0	0.966749332071334	0.965760616086497	0.966254721154138	persistent
GC_00000248	43	44	2	0	0.965634795843978	0.819237022783188	0.886432030566244	persistent
GC_00000249	43	44	2	0	0.948904373209552	0.924728767155524	0.936660600501097	persistent
GC_00000250	43	44	2	0	0.969827249477164	0.930648626735585	0.949834101230795	persistent
GC_00000251	42	44	2	0	0.96876618755351	0.949775912052712	0.959177064228421	persistent
GC_00000252	43	44	2	0	0.978286404765919	0.91302421930995	0.944529332836985	persistent
GC_00000253	43	44	2	0	0.970192753929551	0.902943901547925	0.935361152561898	persistent
GC_00000254	43	44	2	0	0.98875646557654	0.956733335033638	0.97248134690855	persistent
GC_00000255	43	44	2	0	0.981055603957647	0.918288473865756	0.948634914394356	persistent
GC_00000256	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000257	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000258	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000259	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000260	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000261	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000262	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000263	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000264	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000265	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000266	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000267	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000268	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000269	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000270	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000271	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000272	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000273	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000274	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000275	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000276	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000277	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000278	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000279	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000280	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000281	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000282	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000283	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000284	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000285	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000286	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000287	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000288	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000289	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000290	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000291	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000292	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000293	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000294	43	43	1	1	0.997700342999688	0.994741147598457	0.99621854778475	persistent
GC_00000295	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000296	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000297	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000298	43	43	1	1	1.0	1.0	1.0	persistent
GC_00000299	43	43	1	1	0.99983680130559	1.0	0.999918393993798	persistent
GC_00000300	43	43	1	1	0.999446290143965	1.0	0.999723068402105	persistent
GC_00000301	43	43	1	1	0.999793281653747	1.0	0.99989663014265	persistent
GC_00000302	43	43	1	1	0.999833291656247	1.0	0.999916638879627	persistent
GC_00000303	43	43	1	1	1.0	0.961556527745798	0.980401547592217	persistent
GC_00000304	43	43	1	1	0.999459167117361	1.0	0.999729510413849	persistent
GC_00000305	43	43	1	1	0.99980859412384	1.0	0.999904287901991	persistent
GC_00000306	43	43	1	1	0.999937735437876	1.0	0.999968866749689	persistent
GC_00000307	43	43	1	1	0.999138673557278	1.0	0.999569151227919	persistent
GC_00000308	43	43	1	1	0.999810928341842	1.0	0.999905455233053	persistent
GC_00000309	43	43	1	1	0.999728002175983	1.0	0.999863982589771	persistent
GC_00000310	43	43	1	1	0.999795102960762	1.0	0.999897540983607	persistent
GC_00000311	43	43	1	1	0.999912407480401	1.0	0.999956201822004	persistent
GC_00000312	43	43	1	1	0.999794196336695	1.0	0.999897087578471	persistent
GC_00000313	43	43	1	1	0.999960848798058	1.0	0.999980424015817	persistent
GC_00000314	43	43	1	1	0.999721487258042	1.0	0.999860724233983	persistent
GC_00000315	43	43	1	1	0.999633766709394	1.0	0.99981684981685	persistent
GC_00000316	43	43	1	1	1.0	0.975439303470948	0.987566969794568	persistent
GC_00000317	43	43	1	1	0.999499874968742	1.0	0.999749874937469	persistent
GC_00000318	43	43	1	1	0.999539488832604	1.0	0.999769691386458	persistent
GC_00000319	43	43	1	1	1.0	0.987249858331761	0.993584026882788	persistent
GC_00000320	43	43	1	1	0.999618757148304	1.0	0.999809342230696	persistent
GC_00000321	43	43	1	1	0.999861159319681	1.0	0.999930574840322	persistent
GC_00000322	43	43	1	1	0.995395395395395	0.851015945475731	0.917560821669288	persistent
GC_00000323	43	43	1	1	0.999519532188414	1.0	0.99975970836801	persistent
GC_00000324	43	43	1	1	0.998611593196807	1.0	0.999305314345259	persistent
GC_00000325	43	43	1	1	0.999767441860465	1.0	0.999883707407838	persistent
GC_00000326	43	43	1	1	0.999767732195221	1.0	0.999883852608961	persistent
GC_00000327	43	43	1	1	0.999611929844488	1.0	0.999805927265326	persistent
GC_00000328	43	43	1	1	0.999723986576323	1.0	0.99986197423968	persistent
GC_00000329	43	43	1	1	0.998811754009622	0.992481095347926	0.995636361558449	persistent
GC_00000330	43	43	1	1	0.999273532668882	1.0	0.999636634347803	persistent
GC_00000331	43	43	1	1	0.998968086177389	1.0	0.999483776739735	persistent
GC_00000332	43	43	1	1	0.99968359436798	1.0	0.999841772151899	persistent
GC_00000333	43	43	1	1	0.999830094509929	1.0	0.999915040037382	persistent
GC_00000334	43	43	1	1	0.999406480938629	1.0	0.999703152376953	persistent
GC_00000335	43	43	1	1	0.999825799146416	1.0	0.999912891986063	persistent
GC_00000336	43	43	1	1	0.999261720191953	1.0	0.999630723781388	persistent
GC_00000337	43	43	1	1	0.999336618143494	1.0	0.999668199016371	persistent
