items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	PPanGGOLiN
GC_00000077	34	35	2	0	0.988121491733948	0.964723951046138	0.976282555430607	persistent
GC_00000078	34	35	2	0	0.998578726516035	0.976886464156626	0.987613495731718	persistent
GC_00000079	34	35	2	0	0.992507134488076	0.956489445369836	0.97416548433483	persistent
GC_00000080	34	35	2	0	0.999081726354454	0.961185432335358	0.97976726981051	persistent
GC_00000081	34	35	2	0	0.997750187144451	0.969180123029601	0.983257662081477	persistent
GC_00000082	34	35	2	0	0.993562846941701	0.96070197309693	0.976856132971607	persistent
GC_00000083	34	35	2	0	0.993418604103361	0.958950300120049	0.975880189946672	persistent
GC_00000084	34	35	2	0	0.997061876775012	0.971569670972571	0.98415072202409	persistent
GC_00000085	34	35	2	0	0.99592180106366	0.971751888524398	0.983688399278076	persistent
GC_00000086	34	35	2	0	0.981316845889143	0.998118572805353	0.989646401633771	persistent
GC_00000087	34	35	2	0	0.994065562855249	0.954085062596468	0.973665067137027	persistent
GC_00000088	34	35	2	0	0.99718055061056	0.965699218382141	0.981187430348488	persistent
GC_00000089	34	35	2	0	0.996748611008958	0.961040034100668	0.978568673903208	persistent
GC_00000090	34	35	2	0	0.994570685789294	0.972454907917219	0.983388470145853	persistent
GC_00000091	34	35	2	0	0.995705196972406	0.948159614723081	0.971350939899642	persistent
GC_00000092	34	35	2	0	0.993050841745979	0.974524683162934	0.983700543807065	persistent
GC_00000093	34	35	2	0	0.999042683650461	0.971686241610737	0.985174590012534	persistent
GC_00000094	34	35	2	0	0.976125550005229	0.88343341133922	0.927469300476522	persistent
GC_00000095	34	35	2	0	0.996473447318243	0.971687931076671	0.983924624297977	persistent
GC_00000096	34	35	2	0	0.990164153256544	0.814767662677879	0.893943722077495	persistent
GC_00000097	34	35	2	0	0.974196223719497	0.957850469380293	0.96595420130463	persistent
GC_00000098	34	35	2	0	0.983869662625864	0.950813502830868	0.967059182560757	persistent
GC_00000099	34	35	2	0	0.996113590490976	0.95868382092291	0.977040359711154	persistent
GC_00000100	34	35	2	0	0.973737026534139	0.913577865695395	0.942698643572668	persistent
GC_00000101	34	35	2	0	0.99595107117231	0.957689726173092	0.976445731404507	persistent
GC_00000102	34	35	2	0	0.986099485072166	0.937776930062071	0.961331341839067	persistent
GC_00000103	34	35	2	0	0.995967881135345	0.943440863414707	0.968993050435734	persistent
GC_00000104	34	35	2	0	0.992055382725285	0.955345671529245	0.973354526776399	persistent
GC_00000105	34	35	2	0	0.994626642265347	0.959340930223055	0.976665182831365	persistent
GC_00000106	34	35	2	0	0.993776065874664	0.966025859720445	0.979704495508809	persistent
GC_00000107	34	35	2	0	0.983966162937781	0.961219841622428	0.97246000853756	persistent
GC_00000108	34	35	2	0	0.989448533672946	0.941500022846253	0.964878959528105	persistent
GC_00000109	34	35	2	0	0.995808520534843	0.961473307602353	0.978339754871651	persistent
GC_00000110	34	35	2	0	0.988480345176215	0.931052466430788	0.958907352695043	persistent
GC_00000111	34	35	2	0	0.989182334475209	0.97230309883043	0.980670090929703	persistent
GC_00000112	25	35	2	0	0.877829513615932	0.640310238511881	0.740489437086901	shell
GC_00000113	34	35	2	0	0.993314617744989	0.967538173449503	0.980256973118541	persistent
GC_00000114	34	35	2	0	0.993820439928224	0.942657303341664	0.967562988177344	persistent
GC_00000115	34	35	2	0	0.942761144537399	0.747278738063027	0.833714476963414	persistent
GC_00000116	34	35	2	0	0.985312905134111	0.91062024809924	0.946495271311049	persistent
GC_00000117	34	35	2	0	0.996002427097833	0.959726758706455	0.977528164902094	persistent
GC_00000118	34	35	2	0	0.963197391450286	0.950546763200997	0.956830264423245	persistent
GC_00000119	34	35	2	0	0.981572196384869	0.940041082628992	0.960357841242305	persistent
GC_00000120	34	35	2	0	0.988900691149979	0.947689322304268	0.967856509959522	persistent
GC_00000121	34	35	2	0	0.995010972141918	0.972183813404124	0.983464950581767	persistent
GC_00000122	34	35	2	0	0.981931963672478	0.957867567129653	0.969750498641337	persistent
GC_00000123	34	35	2	0	0.983689183222958	0.94571985711504	0.964330916206607	persistent
GC_00000124	34	35	2	0	0.972267709707705	0.926792570138739	0.948985663178391	persistent
GC_00000125	34	35	2	0	0.96599638033591	0.96413041407039	0.965062495233882	persistent
GC_00000126	34	35	2	0	0.975104904241036	0.948204152721258	0.961466402077409	persistent
GC_00000127	34	35	2	0	0.986171419629934	0.971597606207472	0.97883026851222	persistent
GC_00000128	34	35	2	0	0.994223622134844	0.939503173189045	0.966089160179154	persistent
GC_00000129	34	35	2	0	0.979062013454364	0.960683597997918	0.969785741176878	persistent
GC_00000130	34	35	2	0	0.98248323154942	0.954717943515434	0.968401612013123	persistent
GC_00000131	34	35	2	0	0.932672876928385	0.881012692158202	0.906107052083385	persistent
GC_00000132	34	35	2	0	0.987319259481294	0.943769709452645	0.965053423894876	persistent
GC_00000133	34	35	2	0	0.989591443990087	0.914897601466183	0.95077978074805	persistent
GC_00000134	34	35	2	0	0.994477982123637	0.97230945379976	0.983268782333407	persistent
GC_00000135	34	35	2	0	0.96437642575817	0.939018430831875	0.951528512238416	persistent
GC_00000136	34	35	2	0	0.987717590796587	0.922965021248772	0.954244081597071	persistent
GC_00000137	34	35	2	0	0.990957608605481	0.940217411117986	0.964920929252836	persistent
GC_00000138	34	35	2	0	0.992736660749166	0.897417587073573	0.942673688896254	persistent
GC_00000139	34	35	2	0	0.997724568671692	0.930376642347181	0.962874385310442	persistent
GC_00000140	34	35	2	0	0.988311906948271	0.961347343909339	0.974643160111965	persistent
GC_00000141	34	35	2	0	0.980926099482801	0.956993600787596	0.968812071954886	persistent
GC_00000142	34	35	2	0	0.995747991992725	0.958850503494446	0.976950985770443	persistent
GC_00000143	33	35	2	0	0.971196463789455	0.921582637290068	0.945739307788638	persistent
GC_00000144	34	35	2	0	0.990267443114418	0.956368526973037	0.973022825462476	persistent
GC_00000145	34	35	2	0	0.994139060940676	0.960307909851368	0.976930679604631	persistent
GC_00000146	34	35	2	0	0.979934420874683	0.941832205615861	0.960505593394271	persistent
GC_00000147	34	35	2	0	0.951440003668799	0.925292383745796	0.938184042530011	persistent
GC_00000148	34	35	2	0	0.985819235021415	0.956549492680336	0.970963829560837	persistent
GC_00000149	34	35	2	0	0.977600568122975	0.963712588769948	0.97060690177018	persistent
GC_00000150	34	35	2	0	0.975488493417513	0.923186197555947	0.948616966644215	persistent
GC_00000151	34	35	2	0	0.993672633076417	0.971530158051208	0.982476652915762	persistent
GC_00000152	34	35	2	0	0.974406932229332	0.866820083778895	0.917470242709052	persistent
GC_00000153	34	35	2	0	0.991948014840279	0.951301112566077	0.971199458491193	persistent
GC_00000154	34	35	2	0	0.947956607697515	0.932767056145168	0.940300493171584	persistent
GC_00000155	34	35	2	0	0.98870155364855	0.957887483916063	0.973050628861231	persistent
GC_00000156	34	35	2	0	0.989904270092456	0.961318672465735	0.97540208044685	persistent
GC_00000157	34	35	2	0	0.932611331940982	0.94160085024408	0.937084532317039	persistent
GC_00000158	34	35	2	0	0.977824725101414	0.95211731258417	0.964799803582067	persistent
GC_00000159	34	35	2	0	0.988554212056808	0.950107310099614	0.968949527878601	persistent
GC_00000160	34	35	2	0	0.987687247745097	0.936473000533143	0.961398554316691	persistent
GC_00000161	34	35	2	0	0.977035875310712	0.950811543221937	0.963745345671029	persistent
GC_00000162	34	35	2	0	0.979169943827352	0.952296397570101	0.965546217534448	persistent
GC_00000163	34	35	2	0	0.962399837661534	0.973071126351423	0.967706063739705	persistent
GC_00000164	34	35	2	0	0.984561542554828	0.964362567231239	0.974357382114326	persistent
GC_00000165	34	35	2	0	0.981502187931439	0.937407650856188	0.958948296268386	persistent
GC_00000166	34	35	2	0	0.952807199989729	0.83579499590148	0.890473568286678	persistent
GC_00000167	34	35	2	0	0.970535920138291	0.968420273563614	0.969476942631882	persistent
GC_00000168	34	35	2	0	0.983891589847203	0.924256162472644	0.95314198181531	persistent
GC_00000169	34	35	2	0	0.975246132208157	0.883943006153324	0.927352661497606	persistent
GC_00000170	34	35	2	0	0.98503299962352	0.943790796140724	0.963970976489548	persistent
GC_00000171	34	35	2	0	0.983906376109766	0.861642460663421	0.918724548580274	persistent
GC_00000172	34	35	2	0	0.989379806660578	0.962709100977857	0.975862257573229	persistent
GC_00000173	34	35	2	0	0.975864698400266	0.959344872602675	0.967534275142161	persistent
GC_00000174	34	35	2	0	0.982142041412975	0.956665569912365	0.969236421700401	persistent
GC_00000175	34	35	2	0	0.957417424909685	0.912701682349582	0.934524962644241	persistent
GC_00000176	34	35	2	0	0.968734701549588	0.950880523070464	0.959724582209755	persistent
GC_00000177	34	35	2	0	0.976999101041819	0.95963089591721	0.968237117172883	persistent
GC_00000178	34	35	2	0	0.94928537469543	0.807871880915488	0.872888250305325	persistent
GC_00000179	34	35	2	0	0.983333958184931	0.964389411632493	0.973769552768789	persistent
GC_00000180	34	35	2	0	0.983260770867942	0.949589740234246	0.966131974126218	persistent
GC_00000181	34	35	2	0	0.941255100290166	0.939196975070631	0.940224911387558	persistent
GC_00000182	34	35	2	0	0.977227106114906	0.971628658285757	0.974419840913062	persistent
GC_00000183	34	35	2	0	0.993352429475062	0.949668678214741	0.971019496358027	persistent
GC_00000184	34	35	2	0	0.981699429724085	0.958006154627078	0.969708086894184	persistent
GC_00000185	34	35	2	0	0.968917470525188	0.924655751562371	0.946269308691092	persistent
GC_00000186	34	35	2	0	0.942263400629295	0.972722325597724	0.95725062994761	persistent
GC_00000187	34	35	2	0	0.989381868002965	0.95771428362201	0.973290554914075	persistent
GC_00000188	34	35	2	0	0.97508999557241	0.971881404984027	0.973483056414636	persistent
GC_00000189	34	35	2	0	0.997271414617573	0.951437802671204	0.973815605707107	persistent
GC_00000190	34	35	2	0	0.980667711499219	0.897476188461958	0.937229484793176	persistent
GC_00000191	34	35	2	0	0.98525260117391	0.965229302308616	0.975138173936267	persistent
GC_00000192	34	35	2	0	0.960876999480616	0.89466761080005	0.926591066186237	persistent
GC_00000193	34	35	2	0	0.98264282539574	0.95186783020961	0.96701053713017	persistent
GC_00000194	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000195	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000196	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000197	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000198	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000199	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000200	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000201	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000202	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000203	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000204	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000205	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000206	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000207	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000208	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000209	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000210	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000211	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000212	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000213	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000214	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000215	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000216	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000217	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000218	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000219	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000220	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000221	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000222	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000223	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000224	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000225	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000226	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000227	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000228	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000229	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000230	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000231	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000232	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000233	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000234	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000235	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000236	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000237	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000238	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000239	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000240	34	34	1	1	1.0	1.0	1.0	persistent
GC_00000241	34	34	1	1	0.998734977862113	1.0	0.999367088607595	persistent
GC_00000242	34	34	1	1	0.999339061467284	1.0	0.999669421487603	persistent
GC_00000243	34	34	1	1	0.999884659746251	1.0	0.99994232654709	persistent
GC_00000244	34	34	1	1	0.999855824682814	1.0	0.999927907144402	persistent
GC_00000245	34	34	1	1	0.99983660130719	1.0	0.999918293978266	persistent
GC_00000246	34	34	1	1	0.999825449467621	1.0	0.999912717116173	persistent
GC_00000247	34	34	1	1	0.997916568420111	0.979226752196866	0.988483323457331	persistent
GC_00000248	34	34	1	1	0.999620493358634	1.0	0.999810210666161	persistent
GC_00000249	34	34	1	1	0.999423298731257	1.0	0.999711566195558	persistent
GC_00000250	34	34	1	1	1.0	0.997327619789639	0.998662022101991	persistent
GC_00000251	34	34	1	1	0.999346405228758	1.0	0.999673095782936	persistent
GC_00000252	34	34	1	1	0.99996062682101	1.0	0.999980313022935	persistent
GC_00000253	34	34	1	1	0.999544003647971	1.0	0.999771949828962	persistent
GC_00000254	34	34	1	1	0.999805862939235	1.0	0.999902922046403	persistent
GC_00000255	34	34	1	1	0.999787640688044	1.0	0.999893809068706	persistent
GC_00000256	34	34	1	1	0.999795751633987	1.0	0.99989786538658	persistent
GC_00000257	34	34	1	1	0.999754901960784	1.0	0.999877435960289	persistent
GC_00000258	34	34	1	1	0.999778858911986	1.0	0.999889417228796	persistent
GC_00000259	34	34	1	1	0.999411764705882	1.0	0.999705795822301	persistent
GC_00000260	34	34	1	1	0.999788404570461	1.0	0.99989419109089	persistent
GC_00000261	34	34	1	1	0.999387254901961	1.0	0.999693533558075	persistent
GC_00000262	34	34	1	1	0.999756927564414	1.0	0.999878449009359	persistent
GC_00000263	34	34	1	1	0.999607843137255	1.0	0.999803883114336	persistent
GC_00000264	34	34	1	1	0.999659979598776	1.0	0.999829960891005	persistent
GC_00000265	34	34	1	1	0.999947290744255	1.0	0.999973644677543	persistent
GC_00000266	34	34	1	1	0.999748617395676	1.0	0.999874292897549	persistent
GC_00000267	34	34	1	1	0.999291282778171	1.0	0.999645515774548	persistent
GC_00000268	34	34	1	1	0.999561018437226	1.0	0.999780461031833	persistent
GC_00000269	34	34	1	1	0.999877705760059	1.0	0.99993884914083	persistent
GC_00000270	34	34	1	1	0.999484004127967	1.0	0.999741935483871	persistent
GC_00000271	34	34	1	1	0.999888591800356	1.0	0.999944292797059	persistent
GC_00000272	34	34	1	1	0.999323867478026	1.0	0.999661819411566	persistent
GC_00000273	34	34	1	1	0.999878963931252	1.0	0.999939478302972	persistent
GC_00000274	34	34	1	1	0.999816749129558	1.0	0.999908366168789	persistent
GC_00000275	34	34	1	1	0.999805862939235	1.0	0.999902922046403	persistent
GC_00000276	34	34	1	1	0.999821205077776	1.0	0.999910594546267	persistent
GC_00000277	34	34	1	1	0.99971582836033	1.0	0.999857893988916	persistent
GC_00000278	34	34	1	1	0.999902448541606	1.0	0.999951221891615	persistent
GC_00000279	34	34	1	1	0.999484004127967	1.0	0.999741935483871	persistent
GC_00000280	34	34	1	1	0.99846547314578	1.0	0.999232147427694	persistent
GC_00000281	34	34	1	1	0.999742002063983	1.0	0.999870984389111	persistent
GC_00000282	34	34	1	1	0.999661246612466	0.975254682878739	0.987307153173223	persistent
GC_00000283	34	34	1	1	0.999299719887955	1.0	0.999649737302977	persistent
GC_00000284	34	34	1	1	0.999564270152505	1.0	0.999782087600784	persistent
GC_00000285	34	34	1	1	0.99974131066568	1.0	0.999870638600633	persistent
GC_00000286	34	34	1	1	0.99875997829962	1.0	0.999379604497867	persistent
GC_00000287	34	34	1	1	0.999714080209436	1.0	0.999857019664264	persistent
GC_00000288	34	34	1	1	0.999382430137409	1.0	0.99969111969112	persistent
GC_00000289	34	34	1	1	0.999830966869506	1.0	0.9999154762911	persistent
GC_00000290	34	34	1	1	0.999625327838142	1.0	0.999812628817688	persistent
GC_00000291	34	34	1	1	0.998774509803922	1.0	0.999386879215205	persistent
GC_00000292	34	34	1	1	0.999731399409079	1.0	0.999865681665547	persistent
GC_00000293	34	34	1	1	0.999838949953698	1.0	0.999919468492047	persistent
GC_00000294	34	34	1	1	0.999685053686982	1.0	0.999842502041791	persistent
GC_00000295	34	34	1	1	0.999638565103461	1.0	0.999819249887031	persistent
GC_00000296	34	34	1	1	0.999644604372477	1.0	0.999822270604113	persistent
GC_00000297	34	34	1	1	0.997928409693116	1.0	0.99896313086253	persistent
GC_00000298	34	34	1	1	0.999377528789294	1.0	0.999688667496887	persistent
GC_00000299	34	34	1	1	0.999402806808002	1.0	0.999701314217443	persistent
GC_00000300	34	34	1	1	1.0	0.903710229385566	0.949419943682546	persistent
GC_00000301	34	34	1	1	0.999753069271786	1.0	0.999876519390315	persistent
GC_00000302	34	34	1	1	0.999597099113618	1.0	0.999798508966351	persistent
GC_00000303	34	34	1	1	0.999892578157783	1.0	0.999946286193873	persistent
GC_00000304	34	34	1	1	0.998161764705882	1.0	0.999080036798528	persistent
GC_00000305	34	34	1	1	0.999542229343099	1.0	0.999771062271062	persistent
GC_00000306	34	34	1	1	0.999451528863294	1.0	0.99972568920587	persistent
GC_00000307	34	34	1	1	0.999683744465528	1.0	0.999841847224419	persistent
GC_00000308	34	34	1	1	0.998675595981808	1.0	0.999337359188828	persistent
GC_00000309	34	34	1	1	0.999877203406615	1.0	0.999938597933325	persistent
GC_00000310	34	34	1	1	0.998719218327061	1.0	0.999359198800314	persistent
GC_00000311	34	34	1	1	0.999331853131039	0.979830172404136	0.989484932824089	persistent
GC_00000312	34	34	1	1	0.998976695055126	1.0	0.999488085605297	persistent
GC_00000313	34	34	1	1	0.999565452594425	1.0	0.999782679079091	persistent
GC_00000314	34	34	1	1	0.999579305289911	1.0	0.999789608389637	persistent
GC_00000315	34	34	1	1	0.999743688325003	0.981010071522405	0.990288290315642	persistent
GC_00000316	34	34	1	1	0.999169159189099	1.0	0.999584406948716	persistent
GC_00000317	34	34	1	1	0.99934997922614	1.0	0.999674883946976	persistent
GC_00000318	34	34	1	1	0.997941600882777	1.0	0.998969740098353	persistent
GC_00000319	34	34	1	1	0.999469484763602	1.0	0.999734672001528	persistent
GC_00000320	34	34	1	1	0.999896358411457	0.995800106326422	0.997844028502911	persistent
GC_00000321	34	34	1	1	0.998868778280543	1.0	0.999434069043577	persistent
GC_00000322	34	34	1	1	0.999544003647971	1.0	0.999771949828962	persistent
GC_00000323	34	34	1	1	0.999213589178987	1.0	0.999606639918181	persistent
GC_00000324	34	34	1	1	0.999672801143389	1.0	0.999836373802542	persistent
GC_00000325	34	34	1	1	0.99484103405672	1.0	0.997413846088383	persistent
GC_00000326	34	34	1	1	0.999302487793536	1.0	0.999651122223514	persistent
GC_00000327	34	34	1	1	0.999353587588882	1.0	0.999676689298416	persistent
GC_00000328	34	34	1	1	0.998879830123803	1.0	0.999439601190969	persistent
GC_00000329	34	34	1	1	0.999087344028521	1.0	0.999543463683963	persistent
GC_00000330	34	34	1	1	0.9991731632412	1.0	0.999586410635155	persistent
GC_00000331	34	34	1	1	0.999302800299005	1.0	0.99965127858527	persistent
GC_00000332	34	34	1	1	0.998714520773344	1.0	0.999356847006766	persistent
GC_00000333	34	34	1	1	0.996763244453776	0.792002326852228	0.882663241725729	persistent
GC_00000334	34	34	1	1	0.996110841030627	1.0	0.998051631758402	persistent
GC_00000335	34	34	1	1	0.999325933581989	1.0	0.999662853161314	persistent
GC_00000336	34	34	1	1	0.999640881993823	1.0	0.999820408749686	persistent
GC_00000337	34	34	1	1	0.999334978746743	1.0	0.999667378773279	persistent
GC_00000338	34	34	1	1	0.999156096342797	1.0	0.999577870052896	persistent
GC_00000339	34	34	1	1	0.998034645093469	1.0	0.999016355941896	persistent
GC_00000340	34	34	1	1	0.999203616080733	1.0	0.999601649420369	persistent
GC_00000341	34	34	1	1	0.999320940497411	1.0	0.999660354929099	persistent
GC_00000342	34	34	1	1	0.996352029183767	1.0	0.998172681589767	persistent
GC_00000343	34	34	1	1	0.999138116785176	1.0	0.999568872601854	persistent
GC_00000344	34	34	1	1	0.998868234162352	1.0	0.999433796676387	persistent
