items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	PPanGGOLiN
GC_00000024	14	28	3	0	0.87796404213625	0.719042257012776	0.79059581264031	shell
GC_00000025	18	27	2	0	0.865552553873217	0.700037547665633	0.774045884160308	persistent
GC_00000026	19	27	3	0	0.934096408222109	0.826353884360218	0.876928134300242	persistent
GC_00000027	16	27	2	0	0.724217288769619	0.642449325071192	0.680887209306081	shell
GC_00000028	19	26	2	0	0.87329182279039	0.945902001881403	0.908147853407671	persistent
GC_00000029	19	25	2	0	0.877144524411593	0.909752028069478	0.893150763412128	persistent
GC_00000030	19	25	2	0	0.98507054363544	0.697026565329481	0.81638608612789	persistent
GC_00000031	19	25	2	0	0.975843461325328	0.650153904110007	0.780380644726347	persistent
GC_00000032	19	25	2	0	0.848130816328696	0.987959568733153	0.912720814123941	persistent
GC_00000033	19	25	2	0	0.912067163203972	0.797117557101277	0.850726946488967	persistent
GC_00000034	19	25	2	0	0.965873814468304	0.669504368788449	0.790834493336724	persistent
GC_00000035	17	24	3	0	0.923422212446334	0.942973663522013	0.933095532260906	persistent
GC_00000036	17	24	3	0	0.907694962042788	1.0	0.951614361942661	persistent
GC_00000037	19	24	2	0	0.981354757291907	0.72835961288685	0.836138694969347	persistent
GC_00000038	19	24	2	0	0.965713569099574	0.819186557816878	0.88643567511468	persistent
GC_00000039	18	24	2	0	0.975328787613886	0.791414214900803	0.873798923353232	persistent
GC_00000040	19	23	2	0	0.908944101722414	0.925544887670989	0.917169382200605	persistent
GC_00000041	17	23	2	0	0.951032059727712	1.0	0.974901519414744	persistent
GC_00000042	19	23	2	0	0.983223410386118	0.771030122517536	0.864293390154744	persistent
GC_00000043	19	23	3	0	0.953640386659744	0.888397973629646	0.919863782800711	persistent
GC_00000044	19	23	2	0	0.958486091862209	0.785177602201921	0.863218995628844	persistent
GC_00000045	19	23	3	0	0.830904227735473	0.669213671367888	0.741345022454989	persistent
GC_00000046	19	23	2	0	0.972884307414836	0.755107796135484	0.850273011962778	persistent
GC_00000047	19	22	2	0	0.969273689273689	1.0	0.984397135403945	persistent
GC_00000048	19	22	2	0	0.98372176924742	0.824226579712474	0.896938930497611	persistent
GC_00000049	19	22	2	0	0.969201949484847	0.822507805783066	0.889849671787103	persistent
GC_00000050	17	22	4	0	0.951733295054906	0.769205027780145	0.850789393144528	persistent
GC_00000051	18	22	2	0	0.918256962504426	0.684149049597555	0.78410168638803	persistent
GC_00000052	19	21	2	0	0.993341214229014	0.879700860767641	0.933073669682298	persistent
GC_00000053	19	21	2	0	0.993933057707234	0.860851215689928	0.922617787215263	persistent
GC_00000054	19	21	2	0	0.845598845598846	1.0	0.916340891321345	persistent
GC_00000055	19	21	2	0	0.9913460366473	0.864341787439614	0.923497793286994	persistent
GC_00000056	19	21	2	0	0.964085570255124	0.800909434175332	0.874954576790767	persistent
GC_00000057	19	21	3	0	0.962610611478311	0.90268007986485	0.931682581895366	persistent
GC_00000058	19	21	2	0	0.970285685443166	0.748027557078812	0.844782444771631	persistent
GC_00000059	19	21	2	0	0.974673806917364	0.816925577293794	0.888854918578453	persistent
GC_00000060	15	21	2	0	0.88704992372474	0.793691654879774	0.837777955736206	persistent
GC_00000061	19	21	2	0	0.983037661492941	0.870892992487306	0.923573499264695	persistent
GC_00000062	19	21	2	0	0.970666586847855	0.864180526582137	0.914333576915612	persistent
GC_00000063	18	21	2	0	0.85484009999138	0.695088550872826	0.766731508575808	persistent
GC_00000064	19	20	2	0	0.9936	1.0	0.996789727126806	persistent
GC_00000065	19	20	2	0	0.996913580246914	0.961108523521192	0.978683680174442	persistent
GC_00000066	19	20	2	0	0.999841042759498	0.952789364937037	0.975748312034747	persistent
GC_00000067	19	20	2	0	0.995557201036653	0.882320970210763	0.935525007924744	persistent
GC_00000068	19	20	2	0	0.9977528275543	0.926222061550287	0.960657736323226	persistent
GC_00000069	19	20	2	0	0.991956119145567	0.920993335449064	0.955158509386314	persistent
GC_00000070	19	20	2	0	0.998895581397507	0.95052025000903	0.974107691613251	persistent
GC_00000071	19	20	2	0	0.99778749507409	0.941131881824546	0.968631944255587	persistent
GC_00000072	19	20	2	0	0.994005980303404	0.946269636509574	0.96955058293732	persistent
GC_00000073	19	20	2	0	0.991564613991507	0.956638141976406	0.973788305218895	persistent
GC_00000074	19	20	2	0	0.99419298927989	0.951094306049822	0.972166212660622	persistent
GC_00000075	19	20	2	0	0.984330639877703	0.93271978021978	0.957830475886639	persistent
GC_00000076	19	20	2	0	0.982193886778803	0.934668704048188	0.95784214442156	persistent
GC_00000077	19	20	2	0	0.998732182017544	0.925746578826561	0.960855395734475	persistent
GC_00000078	19	20	2	0	0.997947583494639	0.954938745481882	0.975969568017293	persistent
GC_00000079	19	20	2	0	0.989717051775781	0.924880779840104	0.956201102447585	persistent
GC_00000080	19	20	2	0	0.98874798607141	0.919748333716389	0.953000855412421	persistent
GC_00000081	19	20	2	0	0.972418278150762	0.908302318034358	0.939267404137449	persistent
GC_00000082	19	20	2	0	0.998793777882439	0.950359069398026	0.973974644003186	persistent
GC_00000083	19	20	2	0	0.988280974232263	0.882276847024244	0.932275294579222	persistent
GC_00000084	15	20	3	0	0.918788096091789	0.702208177925127	0.796029608701222	shell
GC_00000085	19	20	2	0	0.994494972117813	0.88133179352566	0.93449997993624	persistent
GC_00000086	19	20	2	0	0.998240361382498	0.950035477004465	0.973541568606949	persistent
GC_00000087	19	20	2	0	0.986415882967607	0.937699361602834	0.961440897413729	persistent
GC_00000088	19	20	2	0	0.960027202659816	0.707340159568686	0.814536508393777	persistent
GC_00000089	19	20	2	0	0.991874967655126	0.954090737715219	0.972616030179459	persistent
GC_00000090	19	20	2	0	0.994458611447868	0.950745692529036	0.972110990397739	persistent
GC_00000091	19	20	2	0	0.996663154197401	0.932747778537253	0.963646807691648	persistent
GC_00000092	19	20	2	0	0.953588483790982	0.895643927436107	0.923708377157051	persistent
GC_00000093	19	20	2	0	0.988519117466262	0.925424056233407	0.95593159078133	persistent
GC_00000094	19	20	2	0	0.968616896604676	0.906925035914848	0.936756356666294	persistent
GC_00000095	19	20	2	0	0.980035894467926	0.925552775046924	0.952015465122721	persistent
GC_00000096	19	20	2	0	0.992296455664207	0.951664335664341	0.971555755110038	persistent
GC_00000097	19	20	2	0	0.987401105802225	0.943510150448205	0.964956792159643	persistent
GC_00000098	19	20	2	0	0.961717451523546	0.979585481099656	0.97056923636295	persistent
GC_00000099	19	20	2	0	0.992080341154535	0.951910429063571	0.971580356945824	persistent
GC_00000100	19	20	2	0	0.986323952206367	0.874028234517432	0.926786861930006	persistent
GC_00000101	19	20	2	0	0.992095842206905	0.902632172033131	0.945251897038568	persistent
GC_00000102	19	20	2	0	0.992132094695234	0.949961219397954	0.970588805018982	persistent
GC_00000103	19	20	2	0	0.948616328359238	0.901454105348838	0.924434084259636	persistent
GC_00000104	19	20	2	0	0.983169305377264	0.994001236858379	0.988555599742211	persistent
GC_00000105	19	20	2	0	0.936778309409888	1.0	0.967357291083369	persistent
GC_00000106	19	20	2	0	0.97447643608929	0.873828626444156	0.921412187751006	persistent
GC_00000107	19	20	2	0	0.96327419720966	0.905089711137371	0.933275965140979	persistent
GC_00000108	19	20	2	0	0.995641031596714	0.901695556286749	0.94634246720451	persistent
GC_00000109	19	20	2	0	0.981334278059473	0.944928389676483	0.962787302721252	persistent
GC_00000110	19	20	2	0	0.989546567918378	0.933541846419325	0.960728714545943	persistent
GC_00000111	19	20	2	0	0.990833310382183	0.953208820141516	0.971656977919388	persistent
GC_00000112	19	20	2	0	0.972628634078107	0.92819195562067	0.949890882758886	persistent
GC_00000113	19	20	2	0	0.988805486053193	0.915473899409738	0.950727735630869	persistent
GC_00000114	19	20	2	0	0.983661404028282	0.953821935640114	0.968511888794161	persistent
GC_00000115	19	20	2	0	0.989404053957053	0.911564597992237	0.948890669788183	persistent
GC_00000116	19	20	2	0	0.941391784269149	0.91519410977242	0.928108113625454	persistent
GC_00000117	19	20	2	0	0.986833100654239	0.803294310158688	0.885654741716758	persistent
GC_00000118	19	20	2	0	0.98507650199668	0.954739120528594	0.969670583377767	persistent
GC_00000119	19	20	2	0	0.983468330633387	0.940538103860992	0.961524267609161	persistent
GC_00000120	19	20	2	0	0.980662229346715	0.910890425577326	0.944489526222689	persistent
GC_00000121	19	20	2	0	0.967318438115527	0.899629649850767	0.932246968606417	persistent
GC_00000122	19	20	2	0	0.972934472934473	0.930324560009587	0.951152543908643	persistent
GC_00000123	19	20	2	0	0.889003602406971	0.891975361320726	0.890487002510858	persistent
GC_00000124	19	20	2	0	0.987819324001837	0.887494697081308	0.934973451773924	persistent
GC_00000125	19	20	2	0	0.95190488175471	0.910182370465566	0.930576202269983	persistent
GC_00000126	19	20	2	0	0.954988238075086	0.905136453300545	0.929394325834972	persistent
GC_00000127	19	20	2	0	0.992494816598351	0.91190474661567	0.95049458289103	persistent
GC_00000128	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000129	19	19	1	1	0.988619252722625	1.0	0.994277060698375	persistent
GC_00000130	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000131	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000132	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000133	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000134	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000135	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000136	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000137	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000138	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000139	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000140	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000141	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000142	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000143	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000144	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000145	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000146	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000147	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000148	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000149	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000150	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000151	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000152	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000153	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000154	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000155	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000156	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000157	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000158	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000159	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000160	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000161	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000162	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000163	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000164	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000165	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000166	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000167	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000168	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000169	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000170	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000171	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000172	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000173	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000174	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000175	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000176	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000177	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000178	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000179	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000180	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000181	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000182	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000183	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000184	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000185	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000186	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000187	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000188	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000189	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000190	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000191	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000192	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000193	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000194	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000195	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000196	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000197	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000198	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000199	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000200	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000201	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000202	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000203	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000204	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000205	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000206	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000207	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000208	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000209	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000210	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000211	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000212	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000213	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000214	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000215	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000216	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000217	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000218	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000219	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000220	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000221	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000222	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000223	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000224	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000225	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000226	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000227	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000228	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000229	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000230	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000231	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000232	19	19	1	1	1.0	1.0	1.0	persistent
GC_00000233	19	19	1	1	0.998891966759003	1.0	0.999445676274945	persistent
GC_00000234	19	19	1	1	0.999829671265542	1.0	0.999914828379184	persistent
GC_00000235	19	19	1	1	0.998461064943059	1.0	0.999229939935315	persistent
GC_00000236	19	19	1	1	0.999320882852292	1.0	0.999660326086956	persistent
GC_00000237	19	19	1	1	0.999550157444894	1.0	0.999775028121485	persistent
GC_00000238	19	19	1	1	0.999897404329537	1.0	0.999948699533166	persistent
GC_00000239	19	19	1	1	0.999384425977224	1.0	0.999692118226601	persistent
GC_00000240	19	19	1	1	0.99975348206582	1.0	0.999876725838264	persistent
GC_00000241	19	19	1	1	0.998987854251012	1.0	0.999493670886076	persistent
GC_00000242	19	19	1	1	0.999693110326837	1.0	0.999846531614487	persistent
GC_00000243	19	19	1	1	1.0	0.887718246770659	0.940519855957624	persistent
GC_00000244	19	19	1	1	0.999786050492084	1.0	0.99989301380122	persistent
GC_00000245	19	19	1	1	0.999484004127967	1.0	0.999741935483871	persistent
GC_00000246	19	19	1	1	0.999418435591742	1.0	0.999709133216987	persistent
GC_00000247	19	19	1	1	0.999016232169208	1.0	0.999507874015748	persistent
GC_00000248	19	19	1	1	0.999566818280269	1.0	0.999783362218371	persistent
GC_00000249	19	19	1	1	0.998544078037417	1.0	0.999271508705471	persistent
GC_00000250	19	19	1	1	0.998957790515894	1.0	0.999478623566215	persistent
GC_00000251	19	19	1	1	0.999698386367064	1.0	0.999849170437406	persistent
GC_00000252	19	19	1	1	0.998390471591824	1.0	0.999194587628866	persistent
GC_00000253	19	19	1	1	0.999935736777842	1.0	0.999967867356447	persistent
GC_00000254	19	19	1	1	0.998843262001157	1.0	0.999421296296296	persistent
GC_00000255	19	19	1	1	0.999844054580897	1.0	0.999922021210231	persistent
GC_00000256	19	19	1	1	0.999006951340616	1.0	0.999503229011426	persistent
GC_00000257	19	19	1	1	0.999431009957326	1.0	0.999715424018213	persistent
GC_00000258	19	19	1	1	0.999592003263974	1.0	0.999795960008162	persistent
GC_00000259	19	19	1	1	0.999754631333579	1.0	0.999877300613497	persistent
GC_00000260	19	19	1	1	0.999646767926528	1.0	0.999823352764529	persistent
GC_00000261	19	19	1	1	0.998803827751196	1.0	0.999401555954518	persistent
GC_00000262	19	19	1	1	0.999619988599658	1.0	0.999809958190802	persistent
GC_00000263	19	19	1	1	0.999493927125506	1.0	0.999746899519109	persistent
GC_00000264	19	19	1	1	0.99890350877193	1.0	0.999451453647833	persistent
GC_00000265	19	19	1	1	0.99849892109954	1.0	0.9992488968172	persistent
GC_00000266	19	19	1	1	0.997368421052632	1.0	0.998682476943346	persistent
GC_00000267	19	19	1	1	0.999491482329011	1.0	0.999745676500509	persistent
GC_00000268	19	19	1	1	0.999489013796627	1.0	0.999744441604907	persistent
GC_00000269	19	19	1	1	0.999851742031134	1.0	0.999925865520053	persistent
GC_00000270	19	19	1	1	0.999914835632771	1.0	0.999957416003066	persistent
GC_00000271	19	19	1	1	0.999776511342049	1.0	0.999888243182834	persistent
GC_00000272	19	19	1	1	0.99830220713073	1.0	0.999150382327952	persistent
GC_00000273	19	19	1	1	0.999384425977224	1.0	0.999692118226601	persistent
GC_00000274	19	19	1	1	0.999369681689253	1.0	0.99968474148802	persistent
GC_00000275	19	19	1	1	0.999659342531085	1.0	0.999829642248722	persistent
GC_00000276	19	19	1	1	0.999916853745739	1.0	0.999958425144473	persistent
GC_00000277	19	19	1	1	0.999550157444894	1.0	0.999775028121485	persistent
GC_00000278	19	19	1	1	0.999776511342049	1.0	0.999888243182834	persistent
GC_00000279	19	19	1	1	0.999732834624633	1.0	0.999866399465598	persistent
GC_00000280	19	19	1	1	0.99982828196102	1.0	0.999914133608106	persistent
GC_00000281	19	19	1	1	0.999934045640417	1.0	0.999967021732678	persistent
GC_00000282	19	19	1	1	0.999298245614035	1.0	0.999648999649	persistent
GC_00000283	19	19	1	1	0.999860208289648	1.0	0.999930099259052	persistent
GC_00000284	19	19	1	1	0.999723718745683	1.0	0.999861840287372	persistent
GC_00000285	19	19	1	1	0.999307479224377	1.0	0.999653619674402	persistent
GC_00000286	19	19	1	1	0.999677106877623	1.0	0.999838527369611	persistent
GC_00000287	19	19	1	1	0.997847379184157	1.0	0.998922529899795	persistent
GC_00000288	19	19	1	1	0.999546279491833	1.0	0.999773088268664	persistent
GC_00000289	19	19	1	1	0.999776511342049	1.0	0.999888243182834	persistent
GC_00000290	19	19	1	1	0.999675113710201	1.0	0.999837530463038	persistent
GC_00000291	19	19	1	1	0.99854558676484	1.0	0.999272264168107	persistent
GC_00000292	19	19	1	1	0.998868138087153	1.0	0.999433748584372	persistent
GC_00000293	19	19	1	1	0.999400209926526	1.0	0.99970001499925	persistent
GC_00000294	19	19	1	1	0.999184006527948	1.0	0.999591836734694	persistent
GC_00000295	19	19	1	1	0.999634502923977	1.0	0.999817218058856	persistent
GC_00000296	19	19	1	1	0.999777925827226	1.0	0.999888950583009	persistent
GC_00000297	19	19	1	1	0.998874190824655	1.0	0.99943677837229	persistent
GC_00000298	19	19	1	1	0.998720760233918	1.0	0.99935997074152	persistent
GC_00000299	19	19	1	1	0.999025341130604	1.0	0.999512432959532	persistent
GC_00000300	19	19	1	1	0.999601275917065	1.0	0.999800598205384	persistent
GC_00000301	19	19	1	1	0.998843262001157	1.0	0.999421296296296	persistent
GC_00000302	19	19	1	1	0.999580624868945	1.0	0.999790268456376	persistent
GC_00000303	19	19	1	1	0.995983224053399	1.0	0.997987570287067	persistent
GC_00000304	19	19	1	1	0.995029239766082	1.0	0.997508427377986	persistent
GC_00000305	19	19	1	1	0.9970323819499	1.0	0.998513986013986	persistent
GC_00000306	19	19	1	1	0.995528035775714	1.0	0.997759007067747	persistent
GC_00000307	19	19	1	1	0.999658014431791	1.0	0.999828977972363	persistent
GC_00000308	19	19	1	1	1.0	0.998090014392967	0.999044094313432	persistent
GC_00000309	19	19	1	1	0.999276541870139	1.0	0.999638140039805	persistent
GC_00000310	19	19	1	1	0.997355708110857	1.0	0.998676103671266	persistent
GC_00000311	19	19	1	1	1.0	0.887948235316656	0.94064892109473	persistent
GC_00000312	19	19	1	1	0.991931519620307	1.0	0.995949418792654	persistent
GC_00000313	19	19	1	1	0.999491482329011	1.0	0.999745676500509	persistent
GC_00000314	19	19	1	1	0.999427139276763	1.0	0.999713487572523	persistent
GC_00000315	19	19	1	1	0.99953526199605	1.0	0.999767576990122	persistent
GC_00000316	19	19	1	1	0.998724082934609	1.0	0.999361634216406	persistent
GC_00000317	19	19	1	1	0.986967418546366	1.0	0.993440968718466	persistent
GC_00000318	19	19	1	1	0.999566818280269	1.0	0.999783362218371	persistent
GC_00000319	19	19	1	1	0.999615827890895	1.0	0.999807877041306	persistent
GC_00000320	19	19	1	1	0.99612210194517	1.0	0.998057284145569	persistent
GC_00000321	19	19	1	1	0.996636471352674	1.0	0.998315402580497	persistent
GC_00000322	19	19	1	1	0.999120219427625	1.0	0.999559916125191	persistent
GC_00000323	19	19	1	1	0.999713087432386	1.0	0.999856523133535	persistent
GC_00000324	19	19	1	1	0.998624011007912	1.0	0.999311531841652	persistent
GC_00000325	19	19	1	1	0.999606860287975	1.0	0.999803391496682	persistent
GC_00000326	19	19	1	1	0.99812030075188	1.0	0.999059266227658	persistent
GC_00000327	19	19	1	1	0.999771415509458	1.0	0.999885694690518	persistent
GC_00000328	19	19	1	1	0.999298245614035	1.0	0.999648999649	persistent
GC_00000329	19	19	1	1	0.965423976608187	1.0	0.982407855097259	persistent
GC_00000330	19	19	1	1	0.991862413238965	0.966822862728612	0.979182586979818	persistent
GC_00000331	19	19	1	1	0.999449604403165	1.0	0.999724726446907	persistent
GC_00000332	19	19	1	1	0.99933482996591	1.0	0.999667304333361	persistent
GC_00000333	19	19	1	1	0.995581678961994	0.994927795679676	0.995254629920355	persistent
GC_00000334	19	19	1	1	0.999776845780744	1.0	0.999888410439532	persistent
GC_00000335	19	19	1	1	0.999413479618417	1.0	0.999706653782441	persistent
GC_00000336	19	19	1	1	0.998255873602134	1.0	0.999127175643066	persistent
GC_00000337	19	19	1	1	0.999427473111684	1.0	0.999713654585617	persistent
GC_00000338	19	19	1	1	1.0	0.922256535504696	0.959556145051736	persistent
GC_00000339	19	19	1	1	0.997104859453038	0.982751401146685	0.989876100824426	persistent
GC_00000340	19	19	1	1	0.997855750487329	1.0	0.998926724558493	persistent
GC_00000341	19	19	1	1	0.999624139112747	1.0	0.999812034231883	persistent
GC_00000342	19	19	1	1	0.998050682261209	1.0	0.999024390243902	persistent
GC_00000343	19	19	1	1	0.99859649122807	1.0	0.999297752808989	persistent
GC_00000344	19	19	1	1	0.999191746303428	1.0	0.999595709767176	persistent
GC_00000345	19	19	1	1	0.998992697053639	1.0	0.99949609473419	persistent
GC_00000346	19	19	1	1	0.999030095564113	1.0	0.999514812489297	persistent
GC_00000347	19	19	1	1	0.998796992481203	1.0	0.99939813421607	persistent
GC_00000348	19	19	1	1	0.998717030671918	1.0	0.999358103569243	persistent
GC_00000349	19	19	1	1	0.999245425391436	1.0	0.999622570296282	persistent
GC_00000350	19	19	1	1	0.999004603707851	1.0	0.999502054027138	persistent
GC_00000351	19	19	1	1	0.998407887082453	1.0	0.999203309330473	persistent
GC_00000352	19	19	1	1	0.997076023391813	1.0	0.998535871156662	persistent
GC_00000353	19	19	1	1	0.997908049255931	1.0	0.998952929417924	persistent
GC_00000354	19	19	1	1	0.995976939985899	1.0	0.997984415584416	persistent
GC_00000355	19	19	1	1	0.997780552087668	0.980695925861167	0.989164474020284	persistent
GC_00000356	19	19	1	1	0.994392373628134	1.0	0.997188303341902	persistent
GC_00000357	19	19	1	1	0.985309036257749	0.722811829548937	0.833890670649023	persistent
GC_00000358	19	19	1	1	0.999679564207322	1.0	0.999839756429773	persistent
GC_00000359	19	19	1	1	0.999747220642351	1.0	0.999873594344805	persistent
GC_00000360	19	19	1	1	0.9989649640325	1.0	0.999482214052711	persistent
GC_00000361	19	19	1	1	0.999271283088302	1.0	0.999635508738678	persistent
GC_00000362	19	19	1	1	0.997576177285319	0.954110429447858	0.975359293477769	persistent
